county_name,censuskey,c14_median_income,c14_trav_time_to_work,c14_total_pop,c14_pct_hispanic,c14_pct_non_hispanic,c14_pct_white,c14_pct_black,c14_pct_asian,c14_pct_multirace,c14_pct_occupation_agriculture,c14_pct_occupation_mining,c14_pct_occupation_manufacturing,c14_pct_occupation_other_svcs,c14_pct_occupation_public_admin,c14_pct_occupation_retail,c14_pct_occupation_wholesale,c14_pct_occupation_armed_forces,c14_pct_occupation_employedcivilian,c14_pct_occupation_unemployedcivilian,c14_pct_occupation_farming,c14_pct_nohsdegree,c14_pct_hsdegree,c14_pct_somecollege,c14_pct_collegedegree,c14_pct_privateschool,c14_pct_publicschool,c14_pop_density_sqmile,c14_pct_renter,c14_pct_owner,c14_pct_multitenant,n_adults
BROOKS,48047,29049,19,1027,90.69,9.30,88.1628571428571,0.978571428571429,0.225714285714286,1.65428571428571,7.22142857142857,11.2414285714286,0.672857142857143,2.56857142857143,11.0685714285714,10.5514285714286,0.601428571428571,0,92.6042857142857,7.39571428571429,5.94,45.23,28.15,13.66,10.73,0.78,99.21,940,29.5842857142857,70.4157142857143,8.18,5855
BROWN,48049,40686,17,1181,23.30,76.69,84.1703125,3.880625,0.4978125,2.615,2.329375,0.7246875,18.343125,4.69,7.2484375,11.0103125,1.4490625,0.0625,93.7628125,6.174375,1.249375,18.40,38.19,23.83,15.13,1.56,98.43,1178,32.24,67.76,13.75,21969
BURLESON,48051,47970,29,1241,19.83,80.16,75.645,13.1942857142857,0.371428571428571,2.38285714285714,3.825,7.57785714285714,8.07,4.88357142857143,4.21142857142857,13.29,1.07214285714286,0.0264285714285714,94.4757142857143,5.49857142857143,2.29142857142857,23.30,39.18,20.23,12.80,0.94,99.05,181,20.2328571428571,79.7671428571429,5.89,10679
BURNET,48053,49984,27,1622,20.19,79.80,87.5333333333333,2.28259259259259,0.704074074074074,2.09259259259259,1.65222222222222,2.13074074074074,6.13592592592593,4.74185185185185,5.65925925925926,11.6140740740741,2.27148148148148,0.0274074074074074,95.4540740740741,4.51851851851852,0.798888888888889,15.10,30.40,27.99,19.85,2.19,97.80,345,27.8740740740741,72.1259259259259,10.68,26330
CALDWELL,48055,43580,32,1573,50.11,49.88,73.7832,7.0904,0.9124,3.03,0.97,3.468,7.098,4.5148,10.7096,11.726,3.9052,0.5676,93.8884,5.544,0.1308,26.18,36.58,18.50,14.89,0.41,99.58,674,33.244,66.756,14.63,19881
CALHOUN,48057,46214,23,1290,47.61,52.38,81.2835294117647,2.60235294117647,3.65058823529412,2.35588235294118,2.77823529411765,3.22352941176471,21.4982352941176,3.29176470588235,2.79470588235294,10.9711764705882,1.33470588235294,0.107058823529412,94.1629411764706,5.73,0.862941176470588,22.69,36.05,22.43,15.41,3.50,96.49,1572,28.0605882352941,71.9394117647059,8.66,12102
CALLAHAN,48059,43907,25,1129,9.66,90.34,92.28,1.63083333333333,0.569166666666667,2.1675,2.225,4.16166666666667,5.91166666666667,7.7125,5.15,10.6575,1.54666666666667,0.345833333333333,95.2966666666667,4.35833333333333,1.1325,14.00,37.93,25.60,17.43,10.53,89.46,331,21.0583333333333,78.9416666666667,2.20,8495
CAMERON,48061,30993,21,1882,88.15,11.84,86.4619196428572,0.761116071428572,0.641160714285714,1.58959821428571,1.69892857142857,0.795223214285714,4.41705357142857,6.75598214285714,6.13772321428571,10.8666964285714,2.12491071428571,0.0513839285714286,89.93,9.57214285714286,1.34102678571429,38.27,24.49,18.04,15.57,2.23,97.76,3826,35.6840625,63.8695535714286,21.31,179382
CAMP,48063,35555,22,1390,24.39,75.60,63.0011111111111,19.9355555555556,0.625555555555556,3.18111111111111,3.93666666666667,1.75333333333333,22.6344444444444,4.44777777777778,3.37333333333333,9.77444444444444,2.30777777777778,0,93.15,6.85,3.72555555555556,23.09,32.30,23.38,15.32,1.54,98.45,415,33.7411111111111,66.2588888888889,10.04,6835
CARSON,48065,47984,22,1004,10.24,89.75,92.2366666666667,0.755,0.418333333333333,2.235,8.035,5.28666666666667,11.11,8.17666666666667,4.38333333333333,6.93,2.58666666666667,0,96.4133333333333,3.58666666666667,3.17666666666667,14.27,36.62,20.44,22.94,0.38,99.61,248,14.8616666666667,85.1383333333333,2.73,4049
CASS,48067,35700,26,1075,4.33,95.66,77.3375,18.5567857142857,0.351785714285714,1.7175,1.82,2.11464285714286,14.6607142857143,5.05464285714286,7.91571428571429,9.78571428571429,2.0775,0.00785714285714286,91.5221428571429,8.47,2.61357142857143,13.01,40.19,25.90,15.19,10.42,89.57,222,25.6996428571429,74.3003571428572,8.85,17484
CASTRO,48069,42020,17,1174,57.05,42.94,69.8871428571428,1.97142857142857,0.321428571428571,1.56428571428571,18.8757142857143,0.155714285714286,7.04285714285714,1.76571428571429,5.15714285714286,13.9871428571429,3.57571428571429,0,95.8157142857143,4.18428571428571,10.5071428571429,29.98,28.11,18.73,20.42,0.20,99.79,68,28.5828571428571,71.4171428571429,4.08,3528
CHAMBERS,48071,68570,28,1981,20.18,79.81,72.0836842105263,8.84578947368421,1.03473684210526,2.03578947368421,1.79578947368421,2.87842105263158,14.3478947368421,4.02526315789474,5.39157894736842,5.70421052631579,2.8021052631579,0,88.8452631578947,5.89157894736842,1.17894736842105,17.04,31.71,30.48,17.56,9.52,90.47,322,15.8605263157895,78.8763157894737,4.30,24171
CHEROKEE,48073,36112,21,1469,22.43,77.56,68.8554285714286,16.084,0.539714285714286,2.38314285714286,2.03857142857143,3.17257142857143,12.3991428571429,5.71742857142857,7.166,9.79057142857143,2.32457142857143,0,92.9945714285714,7.00542857142857,1.93428571428571,24.88,36.88,20.33,14.70,3.15,96.84,408,28.8762857142857,71.1237142857143,6.81,24605
CHILDRESS,48075,44138,12,1010,29.41,70.58,81.1342857142857,9.43571428571429,0.652857142857143,1.94571428571429,5.75,0.0214285714285714,6.95285714285714,3.08,10.3985714285714,11.9785714285714,2.06,0,95.6757142857143,4.32428571428571,3.38428571428571,17.23,45.73,19.26,14.45,0.00,100.00,605,37.68,62.32,9.90,3419
CLAY,48077,53175,25,949,5.70,94.29,93.5718181818182,0.843636363636364,0.269090909090909,2.12181818181818,4.07909090909091,4.21636363636364,8.63909090909091,6.55636363636364,5.03,10.1327272727273,1.31727272727273,0.524545454545455,94.4163636363636,5.05727272727273,2.55363636363636,9.32,39.38,27.44,18.55,6.35,93.64,197,17.2427272727273,82.7572727272727,2.65,6812
COCHRAN,48079,36060,22,1004,61.30,38.69,67.9,5.18333333333333,0.193333333333333,3.60666666666667,26.2366666666667,7.49,7.66333333333333,7.59666666666667,5.03666666666667,6.53,1.37,0,93.38,6.62,19.65,35.76,28.50,20.99,12.00,0.00,100.00,142,25.45,74.55,8.16,1585
COKE,48081,39386,25,796,21.97,78.02,88.835,0.8525,0.335,2.39,5.7,4.9675,7.8625,6.48,7.23,7.41,2.25,0.705,93.6775,5.6175,1.1375,16.54,39.91,24.17,16.50,1.87,98.13,169,20.5725,79.4275,3.98,1921
COLEMAN,48083,31939,23,777,17.94,82.05,85.8090909090909,2.72727272727273,0.597272727272727,2.24363636363636,8.43,1.26636363636364,12.9781818181818,9.50363636363636,6.54454545454545,8.35363636363636,0.41,0,94.5845454545455,5.41545454545455,2.56272727272727,20.66,40.53,22.28,13.30,0.00,100.00,371,27.6127272727273,72.3872727272727,9.03,5660
COLLIN,48085,90030,29,1854,15.61,84.38,69.8802536997886,9.1246511627907,11.7559830866808,3.06723044397463,0.274841437632135,0.727568710359408,10.248245243129,4.06040169133192,3.25264270613108,12.1229386892178,2.7200422832981,0.060338266384778,94.9270190274841,5.01257928118393,0.181585623678647,7.19,16.11,21.18,39.68,8.27,91.72,4555,29.0584778012685,70.9415433403806,22.87,481884
COLLINGSWORTH,48087,37400,14,761,31.15,68.84,75.28,4.495,0.1725,4.2525,21.6775,0.845,1.7475,3.655,4.43,4.6325,0.9025,0,95.41,4.59,9.8175,27.77,29.57,21.92,17.45,0.00,100.00,659,21.705,78.295,4.86,1696
COLORADO,48089,41251,25,1151,28.07,71.92,73.3116666666667,13.6455555555556,0.550555555555556,2.21444444444444,3.05833333333333,3.37888888888889,7.445,2.08444444444444,2.535,15.255,4.92444444444444,0.0177777777777778,95.1894444444444,4.79222222222222,3.05666666666667,22.40,39.30,16.82,17.53,1.66,98.33,473,24.6066666666667,75.3933333333333,8.19,12827
COMAL,48091,63451,30,1891,29.75,70.24,87.951875,1.97328125,0.7715625,2.3378125,0.420625,0.92484375,7.579375,5.47140625,3.7903125,15.8065625,3.20953125,0.4225,94.07,5.5075,0.11703125,13.54,24.88,23.91,27.77,6.77,93.22,1265,25.27203125,74.72796875,10.86,80875
COMANCHE,48093,36133,23,975,28.70,71.29,87.02,0.842857142857143,0.305,1.88285714285714,11.9135714285714,1.09857142857143,12.4807142857143,5.91857142857143,5.89428571428571,9.53714285714286,3.11642857142857,0.0107142857142857,95.1214285714286,4.86785714285714,6.18071428571429,25.79,33.90,19.65,15.65,10.54,89.45,432,24.7421428571429,75.2578571428571,5.82,8277
CONCHO,48095,43834,22,1329,47.66,52.34,86.0266666666667,2,0.296666666666667,2.12666666666667,16.09,5.44,1.79333333333333,4.83,8.48,6.01333333333333,4.76,0,94.13,5.87,6.49333333333333,24.37,34.97,21.18,14.90,1.85,98.14,79,24.6266666666667,75.3733333333333,2.64,1509
COOKE,48097,49983,26,1298,19.80,80.19,81.8766666666667,3.61933333333333,1.00466666666667,2.70933333333333,3.05133333333333,4.672,15.9986666666667,6.098,3.48766666666667,11.0773333333333,1.88233333333333,0,95.4236666666666,4.57633333333333,0.212333333333333,20.07,31.15,23.55,20.12,5.87,94.12,1019,32.8596666666667,67.1403333333333,8.40,23286
CORYELL,48099,49063,21,1617,16.85,83.14,71.814375,14.1108333333333,2.04666666666667,4.75520833333333,0.570416666666667,0.02875,2.55354166666667,5.17166666666667,26.7570833333333,10.0352083333333,2.47979166666667,22.1054166666667,72.1858333333333,5.70791666666667,0.506041666666667,9.55,38.15,26.84,20.83,5.71,94.28,2143,42.05875,49.608125,19.30,32523
COTTLE,48101,31499,17,487,22.78,77.21,77.76,9.98,0,2.24333333333333,13.6566666666667,5.11,0.446666666666667,2.97666666666667,15.2166666666667,11.2966666666667,0.873333333333333,0,94.5866666666667,5.41333333333333,8.00666666666667,23.33,34.29,19.69,18.79,9.36,90.63,769,28.66,71.34,11.03,977
CRANE,48103,56368,25,934,56.06,43.93,73.354,2.92,0.376,2.288,0.066,21.386,4.394,3.838,1.628,10.488,4.862,0,96.106,3.894,0,20.87,34.22,23.54,18.61,0.00,100.00,2468,18.842,81.158,2.09,2368
CROCKETT,48105,47057,20,764,61.07,38.93,81.88,1.338,1.016,1.784,3.478,21.208,1.746,6.376,2.872,15.384,1.298,0,96.54,3.46,0.85,40.07,21.27,20.59,17.63,0.00,100.00,933,31.586,68.414,13.86,2398
CROSBY,48107,33763,19,1020,52.04,47.96,77.0683333333333,4.58,0.185,2.69833333333333,17.9783333333333,0.596666666666667,3.90333333333333,5.85,2.39166666666667,8.96333333333333,5.38833333333333,0.06,94.7883333333333,5.15166666666667,9.60333333333333,26.18,36.37,21.08,13.11,0.51,99.48,432,32.1283333333333,67.8716666666667,5.54,3329
CULBERSON,48109,31861,9,556,67.07,32.92,78.895,1.08,1.62,2.515,2.885,5.945,4.91,1.7925,3.65,10.9625,0,0,97.3425,2.6575,1.12,40.15,24.66,13.61,12.84,0.00,100.00,11,35.2125,64.7875,9.25,1479
DALLAM,48111,43730,14,1178,39.35,60.64,79.975,1.25666666666667,0.37,3.96666666666667,13.835,0.621666666666667,5.33,6.83833333333333,4.07,8.39833333333333,9.40166666666667,0,97.0083333333333,2.99166666666667,7.39666666666667,23.25,36.96,23.86,11.88,24.50,75.49,1215,39.6383333333333,60.3616666666667,6.47,2938
DALLAS,48113,54263,27,1516,38.81,61.18,54.6961773517076,20.9624925104853,4.89428400239665,2.90092270820851,0.251252246854404,0.437040143798682,9.84779508687837,5.96080886758538,2.76312162971839,10.5400179748352,2.62159976033553,0.0696345116836429,93.9281186339125,5.88240862792091,0.200647094068304,24.03,23.78,19.71,22.89,8.70,91.29,6891,43.6568544038346,56.1634272019173,33.40,1172567
DAWSON,48115,38196,14,974,56.01,43.98,78.1421428571429,5.72642857142857,0.398571428571429,2.38214285714286,9.04571428571428,5.29357142857143,4.80285714285714,5.685,11.3142857142857,8.23857142857143,5.62214285714286,0,93.6835714285714,6.31642857142857,6.02928571428571,32.62,35.10,19.79,9.95,0.47,99.52,1820,26.865,73.135,5.02,6957
DEAF SMITH,48117,40212,18,1135,69.98,30.01,76.2911764705882,1.63470588235294,0.472352941176471,2.83176470588235,13.0241176470588,0.318235294117647,13.0347058823529,4.57352941176471,2.41470588235294,12.7411764705882,2.31823529411765,0,95.86,4.14,6.38058823529412,32.16,31.53,19.34,12.94,2.66,97.33,2935,34.4605882352941,65.5394117647059,10.34,7936
DELTA,48119,37736,31,1345,7.36,92.63,81.5575,9.06,0.82,3.2325,3.155,0.145,17.6775,2.61,5.24,10.2175,1.09,0,92.99,7.01,0.7525,19.67,38.04,24.09,12.73,0.00,100.00,126,22.81,77.19,4.77,2513
DENTON,48121,77579,29,1963,19.52,80.47,72.7365608465608,9.29428571428572,7.28314814814815,3.05539682539683,0.263465608465608,0.894285714285714,9.16761904761905,5.18838624338624,2.37283068783069,11.8721957671958,3.10883597883598,0.21015873015873,94.9581216931217,4.83190476190476,0.176931216931217,8.42,18.58,25.39,35.35,5.51,94.48,4678,31.6178306878307,68.3821693121693,24.36,411480
DEWITT,48123,41060,22,1216,33.47,66.52,76.9576470588235,7.89352941176471,0.558823529411765,2.7,4.25941176470588,5.34588235294118,11.7358823529412,5.97647058823529,3.76529411764706,10.58,2.20352941176471,0,95.5958823529412,4.40411764705882,0.882941176470588,21.03,36.06,22.77,14.56,5.31,94.68,402,25.8952941176471,74.1047058823529,7.18,11298
DICKENS,48125,33682,15,750,30.27,69.72,82.2666666666667,5.19666666666667,0.84,2.09333333333333,20.79,2.57333333333333,2.05666666666667,7.40666666666667,9.76333333333333,9.16666666666667,1.25333333333333,0,93.3666666666667,6.63333333333333,13.53,30.04,31.56,23.15,12.34,1.66,98.33,63,23.7533333333333,76.2466666666667,2.66,1258
DIMMIT,48127,33745,17,1577,86.91,13.08,86.5657142857143,1.82285714285714,0.9,2.00857142857143,7.64,8.79714285714286,2.57285714285714,5.37571428571429,4.77285714285714,6.15857142857143,1.48714285714286,0.0285714285714286,95.4457142857143,4.52571428571429,1.86142857142857,40.93,29.11,11.86,14.66,4.53,95.46,1424,28.1214285714286,71.8785714285714,14.08,6413
DONLEY,48129,37222,19,884,10.45,89.54,87.6125,4.9725,0.3525,2.44,10.2825,0.175,4.4,7.54,8.5575,12.8275,1.6975,0,96.1,3.9,4.4925,16.77,31.06,24.71,20.85,5.89,94.10,191,27.3575,72.6425,6.10,2281
DUVAL,48131,31674,25,1167,89.31,10.68,85.934,1.289,0.298,1.827,4.437,10.64,2.847,9.471,4.606,6.441,1.163,0.032,94.077,5.891,5.396,35.05,33.03,18.57,9.37,3.65,96.34,1060,21.717,78.283,5.53,7886
EASTLAND,48133,38042,21,963,15.29,84.71,88.1236842105263,2.52052631578947,0.383157894736842,2.03947368421053,5.11315789473684,9.97315789473684,6.5578947368421,4.83368421052632,5.63789473684211,7.73526315789474,2.13315789473684,0,95.0242105263158,4.97578947368421,2.14421052631579,24.79,34.58,20.33,13.96,7.10,92.90,422,26.5636842105263,73.4363157894737,8.32,10556
ECTOR,48135,53131,20,1398,54.58,45.41,75.3191743119266,4.62009174311927,0.810825688073395,2.75256880733945,0.224036697247706,11.3289908256881,7.88128440366972,7.44137614678899,2.94935779816514,12.4299082568807,4.29724770642202,0,96.448623853211,3.55137614678899,0.00972477064220184,26.46,29.33,25.16,15.48,6.81,93.18,3719,30.7393577981651,69.2606422018349,19.76,66448
EDWARDS,48137,35692,23,962,50.54,49.46,86.705,0.645,0.39,1.345,12.26,10.855,2.845,3.41,6.39,8.9,1.275,0,94.495,5.505,2.565,22.82,24.63,23.14,23.52,0.00,100.00,154,18.29,81.71,1.85,978
EL PASO,48141,40415,23,1642,81.31,18.68,81.3488499025341,3.40873294346979,1.02506822612086,2.59736842105263,0.568304093567251,0.394132553606238,7.00393762183236,5.16736842105263,6.57750487329435,13.1694541910331,2.66627680311891,2.41633528265107,89.0327095516569,8.35573099415205,0.618382066276803,28.95,24.42,22.15,18.35,4.16,95.83,5378,37.1105847953216,62.6944834307992,22.85,385910
ELLIS,48139,59538,31,1681,26.30,73.69,76.0745744680851,9.79797872340426,0.633936170212766,2.42968085106383,0.417234042553191,0.62,14.4812765957447,5.30744680851064,3.64978723404255,9.99202127659574,2.68734042553192,0,94.4562765957447,5.54372340425532,0.346382978723404,18.95,31.27,22.50,21.00,5.94,94.05,969,27.768085106383,72.231914893617,12.76,92309
ERATH,48143,39137,19,1393,21.69,78.30,83.3786206896552,1.71758620689655,0.706551724137931,1.91620689655172,9.15103448275862,2.18206896551724,9.27482758620689,5.37172413793103,2.19965517241379,11.3334482758621,2.36758620689655,0.0444827586206897,96.1744827586207,3.78137931034483,4.8351724137931,21.81,27.13,23.73,18.97,0.77,99.22,1291,40.0610344827586,59.9389655172414,13.76,19515
FALLS,48145,34989,28,1340,21.24,78.75,61.0307692307692,23.7653846153846,0.510769230769231,2.62153846153846,4.99692307692308,1.18615384615385,12.4223076923077,4.8,12.5407692307692,8.78,2.16538461538462,0,91.8338461538462,8.16692307692308,0.982307692307692,25.09,37.37,20.58,13.26,3.14,96.85,495,29.2561538461539,70.7438461538461,8.49,9222
FANNIN,48147,42853,30,1126,10.46,89.53,85.6733333333333,6.42366666666667,0.529333333333333,2.53366666666667,2.921,2.64066666666667,13.8646666666667,4.89066666666667,6.31233333333333,9.816,3.56266666666667,0.0146666666666667,92.2773333333333,7.708,1.74,18.61,38.29,22.24,16.78,3.86,96.13,463,26.1783333333333,70.4883333333333,11.14,18667
FAYETTE,48149,48510,23,992,19.14,80.85,82.5032,6.938,0.3252,1.6348,3.776,1.8292,10.4576,8.4488,3.4528,10.438,3.0776,0,96.0116,3.9884,1.0748,22.31,35.10,18.63,19.63,0.24,99.75,310,23.5792,76.4208,7.32,15266
FISHER,48151,40031,21,759,29.37,70.62,84.494,3.682,0.236,2.716,13.932,1.868,13.642,4.448,11.144,4.04,1.348,0,94.902,5.098,4.5,20.70,35.21,21.73,17.34,0.00,100.00,393,25.764,74.236,6.04,2625
FLOYD,48153,38203,19,787,54.19,45.80,73.9775,4.0875,0.22875,1.60875,20.6025,0,12.76125,5.045,2.3775,15.09875,0.94875,0,91.85375,8.14625,13.33625,30.01,31.27,21.04,14.35,0.89,99.10,141,27.09625,72.90375,2.40,3633
FOARD,48155,32102,15,1267,17.36,82.64,87.61,4.74,0.32,1.89,20.72,1.64,2.47,7.89,3.95,7.73,0.49,0,95.3,4.7,13.32,19.39,39.33,17.44,16.03,0.00,100.00,1,25.05,74.95,13.61,777
FORT BEND,48157,84520,31,3215,27.49,72.50,50.6345933014354,21.3518181818182,15.5335885167464,2.83909090909091,0.240574162679426,3.43502392344498,9.90956937799043,5.23023923444976,3.77545454545455,12.1891866028708,2.89325358851675,0.0304784688995215,94.3796650717703,5.58956937799043,0.0460765550239235,14.40,21.45,24.56,27.47,3.62,96.37,3901,22.5068421052632,77.4931578947368,10.56,365127
FRANKLIN,48159,41055,25,1531,13.40,86.59,86.4471428571429,3.06857142857143,0.642857142857143,1.99714285714286,2.67285714285714,3.97571428571429,6.92857142857143,7.31857142857143,2.79714285714286,13.5514285714286,5.10571428571428,0,94.4042857142857,5.59571428571429,0.894285714285714,19.08,32.31,25.24,17.98,0.00,100.00,99,21.6742857142857,78.3257142857143,4.55,5375
FREESTONE,48161,46350,25,1502,15.20,84.80,71.2392307692308,16.4407692307692,0.646923076923077,2.21076923076923,4.62615384615385,8.80461538461538,5.31692307692308,3.64230769230769,3.55692307692308,13.7407692307692,2.39,0.06,94.9015384615385,5.03692307692308,1.19307692307692,18.69,36.24,21.81,20.11,1.51,98.48,233,24.1292307692308,75.8707692307692,6.75,10023
FRIO,48163,34588,23,1522,78.02,21.97,76.8433333333333,3.94416666666667,1.57083333333333,2.00333333333333,6.76833333333333,6.31833333333333,3.9075,1.88333333333333,13.3475,11.54,2.22416666666667,0.0291666666666667,95.4675,4.50416666666667,6.61916666666667,36.03,34.70,15.17,9.69,1.19,98.80,1018,30.4025,69.5975,10.04,9361
GAINES,48165,45950,19,1469,46.85,53.14,79.4676923076923,2.78076923076923,0.49,2.49615384615385,11.2469230769231,8.69230769230769,5.95076923076923,8.05538461538461,2.55076923076923,10.8730769230769,2.08384615384615,0,95.01,4.99,5.6,37.24,27.57,16.77,15.01,6.56,93.43,1767,24.2153846153846,75.7853846153846,5.50,7745
GALVESTON,48167,53866,25,1611,26.34,73.65,67.8999481865285,16.4755440414508,2.57637305699482,2.88922279792746,0.50580310880829,1.00181347150259,8.71388601036269,4.66528497409326,4.29911917098446,8.1679792746114,2.33813471502591,0.239948186528497,93.110518134715,6.64974093264249,0.242901554404145,15.73,29.63,24.04,22.30,4.61,95.38,3461,35.5491191709845,64.4508808290155,20.45,186525
GARZA,48169,39421,16,1264,41.22,58.78,80.64,5.426,0.162,1.646,7.514,18.672,2.286,6.276,7.71,12.586,1.016,0,95.368,4.632,1.952,33.05,28.84,22.81,12.28,1.00,99.00,204,30.844,69.156,6.49,2488
GILLESPIE,48171,51648,22,1589,21.14,78.85,90.22875,0.500625,0.346875,1.45875,5.17625,0.7125,6.4525,4.978125,1.9175,15.285625,1.41625,0.01625,96.068125,3.91625,2.76375,13.48,29.77,25.70,21.32,8.16,91.83,506,25.04625,74.95375,6.21,17653
GLASSCOCK,48173,58686,22,637,34.03,65.96,83.95,1.515,0.075,1.255,23.915,4.475,1.23,3.15,9.685,10.88,4.32,0,96.775,3.225,11.82,24.51,28.20,29.48,14.48,0.00,100.00,1,29.48,70.52,0.33,581
GOLIAD,48175,46457,30,1255,42.41,57.58,80.6933333333333,5.29333333333333,0.303333333333333,2.87,7.37833333333333,10.1433333333333,8.01333333333333,3.11166666666667,7.66333333333333,5.36166666666667,4.42833333333333,0,95.5066666666667,4.49333333333333,1.36,18.25,36.66,24.24,16.95,2.15,97.84,185,22.145,77.855,5.02,5105
GONZALES,48177,37754,23,1275,50.68,49.31,69.42125,7.64125,0.544375,2.305625,12.348125,2.436875,11.58875,5.01,2.41875,11.504375,3.91875,0,95.51,4.49,6.626875,29.79,35.65,17.73,13.04,3.61,96.38,908,33.059375,66.940625,10.54,10966
GRAY,48179,44115,18,966,26.15,73.84,79.57125,4.15958333333333,0.615833333333333,3.15583333333333,4.48416666666667,8.235,9.56541666666667,3.64916666666667,3.995,13.4075,2.76291666666667,0,95.6875,4.3125,3.0775,19.26,36.82,25.01,15.41,6.05,93.94,2054,24.19875,75.80125,6.76,12009
GRAYSON,48181,47164,24,1332,13.75,86.24,80.3453260869565,7.23858695652174,1.17913043478261,3.23913043478261,1.81923913043478,0.9325,17.3238043478261,4.97641304347826,2.57315217391304,11.6960869565217,1.93804347826087,0,93.7141304347826,6.28586956521739,0.319239130434783,16.37,32.75,24.61,20.81,1.99,98.00,1457,32.2992391304348,67.7007608695652,13.96,72093
GREGG,48183,45489,22,1305,19.10,80.89,64.0112631578947,21.5927368421053,1.03336842105263,2.51010526315789,0.537894736842105,5.8861052631579,10.6973684210526,5.66378947368421,3.43673684210526,10.6062105263158,4.21305263157895,0,95.1853684210526,4.81463157894737,1.13442105263158,19.74,31.14,24.65,19.03,6.28,93.71,1865,39.2870526315789,60.712947368421,18.15,64669
GRIMES,48185,45657,31,1501,22.00,77.99,74.8977777777778,14.0938888888889,0.470555555555556,2.31,3.48611111111111,3.02722222222222,14.1772222222222,3.40444444444444,7.26777777777778,12.0411111111111,1.45055555555556,0.0294444444444444,94.5538888888889,5.41666666666667,1.98,23.35,39.03,18.26,15.40,1.55,98.44,332,25.3166666666667,74.6833333333333,6.28,14383
GUADALUPE,48187,59216,25,1981,39.35,60.64,77.8154054054054,7.29662162162162,1.47756756756757,3.32405405405405,0.752702702702703,0.748648648648649,11.7636486486486,4.40391891891892,9.09108108108108,14.4358108108108,2.31675675675676,1.81581081081081,93.1674324324324,5.01702702702703,0.288108108108108,17.74,27.81,23.82,22.66,4.84,95.15,2078,25.5658108108108,74.4341891891892,7.85,83062
HALE,48189,40044,16,1204,59.61,40.38,69.3173333333333,4.737,0.352,3.307,11.3993333333333,0.758333333333333,14.9476666666667,7.08466666666667,4.618,12.3086666666667,3.437,0.038,91.3433333333333,8.61866666666667,5.628,32.00,29.11,20.77,14.06,12.02,87.97,1705,36.514,63.486,9.99,17704
HALL,48191,29140,16,1086,34.76,65.23,74.87,7.41666666666667,0.236666666666667,2.52666666666667,15.5966666666667,0.09,5.78666666666667,4.06666666666667,6.14333333333333,11.9466666666667,2.17,0,93.3266666666667,6.67333333333333,11.3633333333333,28.92,32.80,18.08,17.98,8.96,91.04,216,26.7533333333333,73.2466666666667,6.13,1879
HAMILTON,48193,37396,19,912,11.39,88.60,91.5255555555556,1.20777777777778,0.591111111111111,1.15888888888889,7.83888888888889,0.765555555555556,8.14888888888889,5.02333333333333,7.79222222222222,11.0433333333333,2.16444444444444,0.04,94.81,5.15,3.23111111111111,14.55,32.40,25.15,22.29,0.00,100.00,344,24.2011111111111,75.7988888888889,7.33,4642
HANSFORD,48195,52149,19,1101,45.28,54.71,78.966,0.85,0.362,2.626,18.754,5.968,2.94,4.014,2.18,12.796,4.51,0,96.858,3.142,10.26,21.62,32.46,18.26,23.01,0.53,99.46,874,22.992,77.008,3.89,2964
HARDEMAN,48197,34885,20,808,21.72,78.27,84.326,6.244,0.372,3.246,4.172,5.928,7.64,5.126,7.942,7.356,2.556,0,95.178,4.822,2.65,18.30,35.79,22.87,18.39,0.00,100.00,544,28.254,71.746,12.78,2405
HARDIN,48199,50964,28,1510,5.39,94.60,85.1535135135135,10.6356756756757,0.608918918918919,1.48459459459459,1.01405405405405,2.2827027027027,16.0986486486486,4.73459459459459,5.39864864864865,12.3002702702703,3.40297297297297,0.116756756756757,92.7637837837838,7.11945945945946,0.321351351351351,18.00,41.33,22.77,15.01,9.21,90.78,471,21.1008108108108,78.8991891891892,7.65,35721
HARRIS,48201,56042,28,2059,42.38,57.61,56.1995708955224,19.4367164179104,5.68967350746269,3.22493470149254,0.31392723880597,2.18107276119403,10.1895802238806,6.00176305970149,2.76914179104478,10.802947761194,3.31871735074627,0.0523600746268657,93.9220055970149,6.02565298507463,0.142523320895522,24.11,23.76,20.37,21.90,7.08,92.91,6523,43.2325513059702,56.7674673507463,33.67,2030754
HARRISON,48203,45185,23,1309,14.47,85.52,61.7548076923077,26.1101923076923,0.722692307692308,1.92519230769231,1.66653846153846,4.38019230769231,12.6376923076923,5.83461538461538,2.50538461538462,9.57423076923077,2.98288461538462,0,93.8257692307692,6.17423076923077,0.927115384615384,18.68,35.70,24.79,16.60,3.23,96.77,748,29.4867307692308,70.5136538461538,8.52,41573
HARTLEY,48205,65469,13,1488,23.77,76.22,87.0475,5.1825,0.6675,1.6675,27.495,0.87,2.0625,4.185,6.005,5.545,5.4775,0,96.1825,3.8175,6.825,16.77,35.46,19.04,22.70,14.00,86.00,976,30.14,69.86,2.38,2599
HASKELL,48207,31551,20,978,24.93,75.06,81.165,4.10166666666667,0.483333333333333,3.10333333333333,10.82,7.21666666666667,1.01333333333333,4.38333333333333,10.3866666666667,12.8483333333333,1.23166666666667,0,95.615,4.385,3.395,26.85,36.95,18.69,14.45,0.00,100.00,342,23.3566666666667,76.6433333333333,6.24,3254
